X,Y,OBJECTID,PROPERTY_ID,UGLG_KEY,HUB_NAME_TEXT,SERVICING_SITE_NAME_TEXT,PROJECT_MANAGER_NAME_TEXT,PROPERTY_NAME_TEXT,ADDRESS_LINE1_TEXT,ADDRESS_LINE2_TEXT,AUTOMATIC_GEOCODE_IND,CONGRESSIONAL_DISTRICT_CODE,PLACED_BASE_CITY_NAME_TEXT,TOTAL_ASSISTED_UNIT_COUNT,TOTAL_UNIT_COUNT,PROPERTY_ON_SITE_PHONE_NUMBER,PROPERTY_CATEGORY_NAME,CLIENT_GROUP_CODE,CLIENT_GROUP_NAME,CLIENT_GROUP_TYPE,REAC_LAST_INSPECTION_ID,REAC_LAST_INSPECTION_SCORE,FASS_LAST_PERFORMANCE_VALUE,FASS_LST_TOT_MGMT_COND_CNT,FASS_LAST_REFERRED_TO_CODE,IS_AFS_REQUIRED_IND,AFS_FISCAL_YR_END_DATE,HAS_ACTIVE_FINANCING_IND,PRIMARY_FINANCING_TYPE,IS_ALL_FINANCING_PIPELINE_IND,IS_ALL_CONTRACT_PIPELINE_IND,IS_UNDER_MANAGEMENT_IND,HAS_SERVICE_AGREEMENT_IND,HAS_USE_RESTRICTION_IND,HAS_ACTIVE_IRP_IND,IS_SERVICE_COORDINATOR_IND,PRIMARY_FHA_NUMBER,ASSOCIATED_FHA_NUMBER,ASSOCIATED_CONTRACT_NUMBER,IS_ACTIVE_DEC_CASE_IND,WAS_EVER_DEC_CASE_IND,IS_INSURED_IND,WAS_EVER_INSURED_IND,IS_202_811_IND,WAS_EVER_202_811_IND,IS_HUD_HELD_IND,IS_HUD_OWNED_IND,IS_FLEXIBLE_SUBSIDY_IND,IS_HOSPITAL_IND,IS_NURSING_HOME_IND,IS_BOARD_AND_CARE_IND,IS_ASSISTED_LIVING_IND,IS_REFINANCED_IND,IS_221D3_IND,IS_221D4_IND,IS_236_IND,IS_IN_DEFAULT_DELINQUENT_IND,IS_NON_INSURED_IND,IS_BMIR_IND,IS_RISK_SHARING_IND,IS_MIP_IND,IS_CO_INSURED_IND,IS_SUBSIDIZED_IND,WAS_EVER_SUBSIDIZED_IND,HAS_ACTIVE_ASSISTANCE_IND,WAS_EVER_ASSISTED_IND,IS_ACC_OLD_IND,IS_ACC_PERFORMANCE_BASED_IND,IS_SEC8_IND,IS_PAC_IND,IS_PRAC_IND,IS_RENT_SUPPLEMENT_IND,IS_SECTION_236_RAP_IND,IS_SEC8_202_IND,IS_SEC8_FMHA_515_IND,IS_SEC8_STATE_AGENCY_HFA_IND,IS_SEC8_LMSA_IND,IS_SEC8_PRPRTY_DISPOSITION_IND,IS_SEC8_PRESERVATION_IND,IS_SEC8_OTHR_NW_CNSTRCTION_IND,IS_SEC8_OTHER_SUB_REHAB_IND,IS_PENSION_FUND_IND,IS_PAC_202_IND,IS_PAC_811_IND,IS_PRAC_202_IND,IS_PRAC_811_IND,HAS_FULL_DEBT_RESTRUCTURE_IND,LAST_CRITICAL_DATE_DESC,OAHP_PROJECT_RECOMMENDATION_TX,OAHP_PROCESSING_TYPE,IS_ON_WATCH_LIST_IND,IS_GREEN_RETROFIT_IND,IS_202_DIRECT_LOAN_IND,IS_202_CAPITAL_ADVANCE_IND,IS_811_CAPITAL_ADVANCE_IND,ENERGY_PERFORMANCE_CONTRCT_IND,IS_SEC8_RAD_DEMO_CONV_IND,FINANCIAL_STMNT_REQ_IND,IS_811_PRA_DEMO_IND,CONTRACT1,CONTRACT2,CONTRACT_COUNT,UNITS1,UNITS2,MAXIMUM_CONTRACT_UNIT_COUNT,PROGRAM_TYPE1,PROGRAM_TYPE2,EXPIRATION_DATE1,EXPIRATION_DATE2,RENT_TO_FMR_RATIO1,RENT_TO_FMR_RATIO2,BD0_CNT1,BD0_CNT2,BD1_CNT1,BD1_CNT2,BD2_CNT1,BD2_CNT2,BD3_CNT1,BD3_CNT2,BD4_CNT1,BD4_CNT2,BD5_CNT1,BD5_CNT2,FHA_NUM1,FHA_NUM2,SOACODE1,SOACODE2,SOA_NAME1,SOA_NAME2,TAXCREDIT1,TAXCREDIT2,FHA_COUNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,DPVACT,DPVNOST,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PRC9,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,MTR_LATEST_DSCR,MGMT_AGENT_ORG_NAME,MGMT_CONTACT_FULL_NAME,MGMT_CONTACT_INDV_TITLE_TEXT,MGMT_CONTACT_ADDRESS_LINE1,MGMT_CONTACT_ADDRESS_LINE2,MGMT_CONTACT_CITY_NAME,MGMT_CONTACT_STATE_CODE,MGMT_CONTACT_ZIP_CODE,MGMT_CONTACT_MAIN_PHN_NBR,MGMT_CONTACT_EMAIL_TEXT,LOAN_MATURITY_DATE,DEMO_RESTRUCTURE_CLOSING_DATE,REAC_LAST_INSPCT_RELEASE_DATE,MARK_TO_MARKET_RESTRUCTURE_DT,REAC_LAST_INSPECTION_DATE,FASS_LAST_AFS_CLOSED_DATE,FASS_LAST_REPORTING_END_DT,FULL_DEBT_RESTRUCTURE_DATE,LAST_CRITICAL_DATE,NGHBRHD_NTWRK_EST_DATE,OCCUPANCY_DATE,WATCH_LIST_DATE,ORIGINAL_LOAN_AMOUNT,UNIT_MRKT_RENT_CNT,INITIAL_ENDORSEMENT_DATE,TOTAL_AVBL_UNITS,PCT_OCCUPIED,NUMBER_REPORTED,PCT_REPORTED,MONTHS_SINCE_REPORT,PCT_MOVEIN,PEOPLE_PER_UNIT,PEOPLE_TOTAL,RENT_PER_MONTH,SPENDING_PER_MONTH,HH_INCOME,PERSON_INCOME,PCT_LT5K,PCT_5K_LT10K,PCT_10K_LT15K,PCT_15K_LT20K,PCT_GE20K,PCT_WAGE_MAJOR,PCT_WELFARE_MAJOR,PCT_OTHER_MAJOR,PCT_MEDIAN,PCT_LT50_MEDIAN,PCT_LT30_MEDIAN,PCT_2ADULTS,PCT_1ADULT,PCT_FEMALE_HEAD,PCT_FEMALE_HEAD_CHILD,PCT_DISABLED_LT62,PCT_DISABLED_GE62,PCT_DISABLED_ALL,PCT_LT24_HEAD,PCT_AGE25_50,PCT_AGE51_61,PCT_AGE62PLUS,PCT_AGE85PLUS,PCT_MINORITY,PCT_BLACK,PCT_NATIVE_AMERICAN,PCT_ASIAN,PCT_HISPANIC,MONTHS_WAITING,MONTHS_FROM_MOVEIN,PCT_UTILITY_ALLOW,AVE_UTIL_ALLOW,PCT_BED1,PCT_BED2,PCT_BED3,PCT_OVERHOUSED,TMINORITY,TPOVERTY,TPCT_OWNSFD,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,LAST_UPDT_DTTM,ANNL_EXPNS_AMNT,ANNL_EXPNS_AMNT_PREV_YR
-83.254861000136799,42.674515998926864,22293,800218306,2665440,Detroit,Detroit,MICHELLE L TERRELL,TURTLE CREEK APARTMENTS,1 Oak Creek Lane,,Y,14,,0,125,248-373-8885,Insured-Unsubsidized,00,,,562964,84  c*,89 - Green*,0,,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04411215,04411215,,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,223(a)(7) Refi of 223(f) Apts,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04411215,,REK,,223(a)(7) Refi of 223(f) Apts,,N,,1,26,Oakland,125,141000,1,1000,Oakland,125,65440,Pontiac,65440,Pontiac city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2614,4962,Y,,,,1 Oak Creek Ln,,Pontiac,MI,48340,2218,,48340,01,7,48340221801,S,,,,0,,,,,100% Overall probable correctness,42.674516,-83.254861,S,,R,U,** Street-Level Rooftop **,26125,2665440,26125141000,261251410001,1.91,Beka Management,Van Mamula,,3782 Watuga,,Commerce Twp,MI,48390,248-363-0999,vmamula@BekaManagement.com,2046-09-01T00:00:00.000Z,,2016-10-04T00:00:00.000Z,,2016-10-03T00:00:00.000Z,,2016-12-31T00:00:00.000Z,,,,,,4700000,125,2011-08-04T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-83.068747000222146,42.365843999038681,22386,800213781,2622000,Detroit,Detroit,MICHELLE L PHELAN,GENESIS VILLAS AT MEDBURY PARK,91 Harper Ave,,Y,13,DETROIT,0,89,313-874-2218,Insured-Unsubsidized,00,,,562961,84  c*,52 - Red,0,,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04435561,04435561,,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,S 221(d)(4),,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04435561,04435561,OMI,OMI,221d4 NC/SR,221d4 NC/SR,Y,N,2,26,Wayne,163,511900,1,1040,Wayne,163,22000,Detroit,22000,Detroit city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2613,1698,Y,,,,91 Harper Ave,,Detroit,MI,48202,3505,,48202,91,1,48202350591,S,,,,0,,,,,100% Overall probable correctness,42.365844,-83.068747,S,,R,U,** Street-Level Rooftop **,26163,2622000,26163511900,261635119001,0.167,"Continental Management, LLC",,,,,,,,,,2042-03-01T00:00:00.000Z,,2016-10-27T00:00:00.000Z,,2016-10-25T00:00:00.000Z,,2016-12-31T00:00:00.000Z,,,,2002-09-06T00:00:00.000Z,,1440339,89,2000-12-15T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-82.984693000034738,42.358949999316209,22598,800213296,2622000,Detroit,Detroit,KAREN J OSTRANDER,COLONY AND FISHER ARMS APARTMENTS,9303 E JEFFERSON AVE,,Y,14,Detroit,161,161,313-821-1756,Insured-Subsidized,00,,,320075,83  c*,39 - Red,2,None,Y,12/31,Y,Insured,N,N,Y,N,Y,N,N,04411367,04411367,MI280801202,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Closing Date,,Full Debt Restr,Y,N,,N,N,N,N,Y,N,MI280801202,,1,161,0,161,Sec 8 NC,,31-DEC-34,,105.73000336,0,9,0,104,0,48,0,0,0,0,0,0,0,04411367,,REK,,223(a)(7) Refi of 223(f) Apts,,N,,1,26,Wayne,163,513600,2,2017,Wayne,163,22000,Detroit,22000,Detroit city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2614,1698,D,,,,9303 E Jefferson Ave,,Detroit,MI,48214,4184,,48214,99,6,48214418499,H,,,,0,,,N,,100% Overall probable correctness,42.35895,-82.984693,S,,R,U,** Street-Level Rooftop **,26163,2622000,26163513600,261635136002,0.73,"Continental Management, LLC",Gary Offenbacher,Contact,"32600 Telegraph Rd., Suite 202",,Bingham Farm,MI,48025,248-208-0573,goffenbacher@continentalmgt.com,2045-01-01T00:00:00.000Z,,2012-10-17T00:00:00.000Z,2014-12-03T00:00:00.000Z,2012-10-10T00:00:00.000Z,2017-09-05T00:00:00.000Z,2016-12-31T00:00:00.000Z,2014-12-03T00:00:00.000Z,2014-12-03T00:00:00.000Z,,2000-10-05T00:00:00.000Z,2013-01-23T00:00:00.000Z,3077100,7,2014-12-04T00:00:00.000Z,161,82.47,153,100,7,42.48,1.6,246,179,641,7349,4571,43.92,29.73,10.14,10.14,6.08,41.18,11.11,44.44,10.87,98.69,86.27,0.65,33.99,77.12,33.99,10.34,37.5,7.32,27.45,51.63,15.69,5.23,0.65,61.44,61.44,0,0,0,0,19,0,0,71.24,28.76,0,0.65,95.64,66.24,41.12,85,3.25,6.1,100,7562,2017-10-16T14:32:47.000Z,1021139,607393
-84.009095999791271,43.415061999064328,22615,800219173,2614570540,OHP,OHP,SCOTT A JULLIAN,Edgewood Assisted Living Facility,4850 Gratiot Rd,,Y,05,Saginaw Township South,0,60,989-497-0447,Insured-Unsubsidized,ALC,Assisted Living Care,Elderly,529285,99  a,Not Assessed,0,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04822024,04822024,,N,Y,Y,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,223(a)(7) Refi of 223f ALF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04822024,,RFQ,,223(a)(7) Refi of 223f ALF,,N,,1,26,Saginaw,145,010501,1,1010,Saginaw,145,70540,Saginaw,99999,Saginaw charter township,99,,6960,"Saginaw-Bay City-Midland, MI MSA",40980,"Saginaw, MI Metropolitan Statistical Area",99999,,1,0,2605,,Y,,,,4850 Gratiot Rd,,Saginaw,MI,48638,6202,,48638,50,6,48638620250,S,,,,0,,,,,100% Overall probable correctness,43.415062,-84.009096,S,,R,U,** Street-Level Rooftop **,26145,2699999,26145010501,261450105011,2.918,Heritage Property Management Inc.,Melissa Satterfield,Management Agent,950 Taylor Ave,,Grand Haven,MI,49417,(616) 842-2425 x19,msatterfield@reendersinc.com,2046-12-01T00:00:00.000Z,,2015-12-07T00:00:00.000Z,,2015-12-01T00:00:00.000Z,2017-02-21T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,1999-01-01T00:00:00.000Z,,3405700,60,2011-11-29T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-85.601629000406746,42.301285998793908,22674,800216466,2642160,OHP,OHP,JOHN SHELTON,Kalamazoo Care Center,1430 Alamo Avenue,,Y,06,KALAMAZOO,0,0,,Insured-Unsubsidized,SK,Skilled Care Facility,Health Care,251565,35  c*,10 - Red,0,,N,12/31,Y,Insured,N,N,Y,N,N,N,N,04722023,04722023,,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,N,N,,,0,0,0,0,223(f) Refi/ Purchase of 232 Nursing/ ICF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04722023,,RNQ,,223(f) Refi/ Purchase of 232 Nursing/ ICF,,N,,1,26,Kalamazoo,077,000500,1,1002,Kalamazoo,077,42160,Kalamazoo,42160,Kalamazoo city,C5,,3720,"Kalamazoo-Battle Creek, MI MSA",28020,"Kalamazoo-Portage, MI Metropolitan Statistical Area",99999,,1,0,2606,3222,Y,,,,1430 Alamo Ave,,Kalamazoo,MI,49006,2216,,49007,30,7,49006221630,S,,,,0,,,,,100% Overall probable correctness,42.301286,-85.601629,S,,R,U,** Street-Level Rooftop **,26077,2642160,26077000500,260770005001,-0.878,,,,,,,,,,,2037-05-01T00:00:00.000Z,,2007-12-06T00:00:00.000Z,,2007-12-04T00:00:00.000Z,,2016-12-31T00:00:00.000Z,,,,2002-04-25T00:00:00.000Z,,3513300,0,2002-04-25T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-83.198660999980333,42.680721999140005,22690,800218513,2669035,OHP,OHP,SUECHEN SMITH,Waltonwood2-of Rochester Hills,3280 Walton Boulevard,,Y,08,Rochester Hills,0,82,248-375-9664,Insured-Unsubsidized,00,,,540891,83  c,Not Assessed,0,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04422053,04422053,,N,Y,Y,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,223(a)(7) Refi of 223f ALF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04422053,,RFQ,,223(a)(7) Refi of 223f ALF,,N,,1,26,Oakland,125,192700,2,2011,Oakland,125,69035,Rochester Hills,69035,Rochester Hills city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2608,5215,D,,,,3280 Walton Blvd,,Rochester Hills,MI,48309,1286,,48309,99,1,48309128699,H,,,,0,,,N,,100% Overall probable correctness,42.680722,-83.198661,S,,R,U,** Street-Level Rooftop **,26125,2669035,26125192700,261251927002,3.024,"Singh Senior Living, LLC",Joanne Lernowich,Management Agent,7125 Orchard Lake Rd.,,West Bloomfield,MI,48322,248-865-2705,joannel@singhmail.com,2047-12-01T00:00:00.000Z,,2016-04-22T00:00:00.000Z,,2016-04-15T00:00:00.000Z,2017-04-04T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,,,5958900,82,2012-11-29T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-83.532478000356377,42.30870499903866,22691,800218821,2616313120,Detroit,Detroit,MARK R LATHROP,CHERRY HILL VILLAGE UPTOWN,49975 Roanoke Ave,,Y,11,CANTON,0,283,734-495-9500,Insured-Unsubsidized,00,,,594637,75  c,76 - Green*,0,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04435652,04435652,,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,S 221(d)(4),,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04435652,,REJ,,223(a)(7) Refi of 221d4 NC/SR,,N,,1,26,Wayne,163,564402,1,1030,Wayne,163,13120,Canton,99999,Canton charter township,99,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2611,,Y,,,,49975 Roanoke Ave,,Canton,MI,48187,5613,,48187,75,5,48187561375,S,,,,0,,,,,100% Overall probable correctness,42.308705,-83.532478,S,,R,U,** Street-Level Rooftop **,26163,2699999,26163564402,261635644021,1.357,Oakland Management Corp,Dan Mccoubrey,Regional Manager,"31731 Northwestern, Suite 250",,Farmington Hills,MI,48334,248-855-5400,dmccoubrey@beztak.com,2053-09-01T00:00:00.000Z,,2017-08-04T00:00:00.000Z,,2017-08-03T00:00:00.000Z,2017-03-03T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,2005-03-25T00:00:00.000Z,,33746500,283,2013-08-28T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-83.061300999579359,42.346172999043894,22726,800218240,2622000,Detroit,Detroit,MARY A MATHIS,MIDTOWN PLACE APARTMENTS,3535 Cass Ave,,Y,13,DETROIT,0,120,313-831-9515,Insured-Unsubsidized,00,,,564224,77  c*,30 - Red,1,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04435567,04435567,,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,S 221(d)(4),,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04435567,04435567,OMI,OMI,221d4 NC/SR,221d4 NC/SR,Y,N,2,26,Wayne,163,520300,2,2006,Wayne,163,22000,Detroit,22000,Detroit city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2613,1698,Y,,,,3535 Cass Ave,,Detroit,MI,48201,2307,,48201,35,5,48201230735,S,,,,0,,,,,100% Overall probable correctness,42.346173,-83.061301,S,,R,U,** Street-Level Rooftop **,26163,2622000,26163520300,261635203002,0.587,"KMG Prestige, Inc.",Douglas Marcum,Regional Manager,24901 Northwestern HWY,Suite 200,Southfield,MI,48075,248-228-8810,doug.marcum@kmgprestige.com,2044-09-01T00:00:00.000Z,,2016-10-26T00:00:00.000Z,,2016-10-25T00:00:00.000Z,2017-03-16T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,2005-03-24T00:00:00.000Z,,3638320,120,2003-10-29T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-86.265878000047962,43.187340998786212,22824,800218309,2659140,OHP,OHP,SCOTT A JULLIAN,Seminole Shores Living Center,850 seminole Road,,Y,02,NORTON SHORES,0,100,616-842-2425,Insured-Unsubsidized,ALC,Assisted Living Care,Elderly,529081,93  b,Not Assessed,0,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04722074,04722074,,N,Y,Y,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,223(a)(7) Refi of 223f ALF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04722074,,RFQ,,223(a)(7) Refi of 223f ALF,,N,,1,26,Muskegon,121,002400,2,2000,Muskegon,121,59140,Norton Shores,59140,Norton Shores city,C5,,3000,"Grand Rapids-Muskegon-Holland, MI MSA",34740,"Muskegon, MI Metropolitan Statistical Area",99999,,1,0,2602,4452,Y,,,,850 Seminole Rd,,Norton Shores,MI,49441,4340,,49441,50,2,49441434050,S,,,,0,,,,,100% Overall probable correctness,43.187341,-86.265878,S,,R,U,** Street-Level Rooftop **,26121,2659140,26121002400,261210024002,2.977,HERITAGE PROPERTY MGMT,Dick Thompson,Comptroller,,,Grand Haven,MI,49417,(616) 846-4700,dthompson@reendersinc.com,2046-12-01T00:00:00.000Z,,2016-09-23T00:00:00.000Z,,2016-09-20T00:00:00.000Z,2017-07-18T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,1998-01-01T00:00:00.000Z,,4915700,100,2011-11-29T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-85.595539000397167,42.224535999348475,22836,800213908,2665560,Detroit,Detroit,SHELLY R CEASE,SPRING MANOR,610 MALL DR,,Y,06,PORTAGE,0,107,269-324-2700,Insured-Unsubsidized,00,,,543149,82  b*,68 - Yellow,0,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04711145,04711145,,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,223(f) Refi/ Purchase Apts,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04711145,,HRI,,223(f) Refi/ Purchase Apts,,N,,1,26,Kalamazoo,077,001907,2,2000,Kalamazoo,077,65560,Portage,65560,Portage city,C5,,3720,"Kalamazoo-Battle Creek, MI MSA",28020,"Kalamazoo-Portage, MI Metropolitan Statistical Area",99999,,1,0,2606,4974,D,,,,610 Mall Dr,,Portage,MI,49024,2885,,49024,99,0,49024288599,H,,,,0,,,N,,100% Overall probable correctness,42.224536,-85.595539,S,,R,U,** Street-Level Rooftop **,26077,2665560,26077001907,260770019072,1.046,"KMG Prestige, Inc.",Tanya Cline,Management Agent,102 S. Main,,Mt. Pleasant,MI,48858,(989) 772-3261 x 203,clinet@kmgprestige.com,2048-08-01T00:00:00.000Z,,2016-03-31T00:00:00.000Z,,2016-03-31T00:00:00.000Z,2017-04-04T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,2000-08-02T00:00:00.000Z,,4200000,107,2013-07-18T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
